"タスク大分類コード","タスク大分類","タスク中分類コード","タスク中分類","タスク小分類コード","タスク小分類","評価項目コード","評価項目"
"SP02","総務・人事・経理","SP02.11","ガバナンス（総務）＞ファシリティマネジメント","SP02.11.1","職場環境の向上","SP02.11.1.2","オフィス環境の改善を進めるにあたり、各部門、ビル管理部門や工事業者との調整、タスク（実行項目、スケジュール、役割分担）の作成、タスクの管理を行う"
"SP02","総務・人事・経理","SP02.11","ガバナンス（総務）＞ファシリティマネジメント","SP02.11.1","職場環境の向上","SP02.11.1.3","良好なオフィス環境を維持するために、保全維持管理費用を把握した上で最適化を企画し、承認を得た上で社員への浸透、指導を行う"
"SP02","総務・人事・経理","SP02.11","ガバナンス（総務）＞ファシリティマネジメント","SP02.11.1","職場環境の向上","SP02.11.1.4","オフィス設備、オフィス環境の保全維持管理にかかるコスト構造を理解し、最適化を図り、経営や該当部門へ説明する"
"SP02","総務・人事・経理","SP02.11","ガバナンス（総務）＞ファシリティマネジメント","SP02.11.1","職場環境の向上","SP02.11.1.5","全社的なイベントや行事の目的を理解し、関係者と協力しながら企画立案を行い、実施事項の目的に対する効果検証と総括を行い、承認を得る"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.1","地域貢献活動","SP02.12.1.1","企業と環境保護との関係を理解し、廃棄物、リサイクルに係る問題への取り組みを立案し、承認を得る"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.1","地域貢献活動","SP02.12.1.2","企業と地域社会や地方公共団体との関係を理解し、地域社会への貢献を立案し、承認を得る"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.1","地域貢献活動","SP02.12.1.3","近隣の企業、団体（自治会組織等）、個人との共存、共栄の観点から、方針や施策の立案と改善を行う"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.1","地域貢献活動","SP02.12.1.4","地域貢献の目的と意義を具体化し、必要に応じて対応や改善を行う"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.2","社内交流","SP02.12.2.1","社内イベントの企画に基づき必要な事前準備を行う"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.2","社内交流","SP02.12.2.2","社内イベントを遅滞なく遂行する"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.2","社内交流","SP02.12.2.3","各イベントにおける成功と失敗の要因を明らかにし、次の機会に参考となる観点を含めた総括を行い、承認を得る"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.3","助成金管理","SP02.12.3.1","自社に適用可能な助成金制度の情報収集を行い、活用を提言する"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.3","助成金管理","SP02.12.3.2","申請に必要な書類を作成し、受給申請のための事務処理を遅滞なく行う"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.4","文書管理","SP02.12.4.1","社内書類のフォーマットを変更する"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.4","文書管理","SP02.12.4.2","必要な文書を取捨選択し、スペースや事務処理コストを考え、漏れなく効率的に保管する"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.5","秘書業務","SP02.12.5.1","ビジネス活動を行なうにあたり、相手が好感を持てる基本的な行動や発言、書類作成を行う"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.5","秘書業務","SP02.12.5.2","上司の仕事がスムーズに進むように支援する"
"SP02","総務・人事・経理","SP02.12","ガバナンス（総務）＞庶務","SP02.12.6","証明書発行","SP02.12.6.1","各種証明書を発行する"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.1","災害対応","SP02.13.1.1","予測される災害リスク（地震、火災、水害等）への、人命最優先の対応計画の立案と見直しを行う"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.1","災害対応","SP02.13.1.2","機密情報の保全をはじめとした事業継続、あるいは早期復旧を目的としたコンティンジェンシープランの作成と見直しを行う"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.1","災害対応","SP02.13.1.3","災害が発生した場合、コンティンジェンシープランに従って、迅速かつ適切に対応する"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.2","傷害・損害対応","SP02.13.2.1","トラブル、紛争の内容や影響に応じて、弁護士、外部の専門家、社内の関係者と連携し、適切に解決するための手順を決める"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.2","傷害・損害対応","SP02.13.2.2","関係者に指示をして、トラブル、紛争等の対処に必要な証拠の収集および保全（それを補足または代替する方法含め）を行う"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.2","傷害・損害対応","SP02.13.2.3","トラブル、紛争等の過去事例、他社事例から将来的に同類の問題が発生する可能性を探求し、対応策を経営や関係部門に提案する"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.2","傷害・損害対応","SP02.13.2.4","消防法を理解し、設備、機器毎に適切な維持管理方法を策定、見直しを行う"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.2","傷害・損害対応","SP02.13.2.5","防災について各部門、ビル管理部門、消防署と調整、交渉を行い、従業員への適切な教育訓練を行う"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.2","傷害・損害対応","SP02.13.2.6","災害発生時に適切な従業員の安否確認方法を選定し、有効に運用されるようにルールの設定や仕組みの構築と改善を行い、承認を得る"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.2","傷害・損害対応","SP02.13.2.7","執務中や通勤途上における交通災害を未然に防止することを目的に、社員教育、啓発活動、日常管理等の計画、施策を立案し、承認を得た上で実行するとともに、事故発生時の対応を確実に行う"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.3","事故対応","SP02.13.3.1","交通事故が発生した場合、企業責任の有無を理解し、これに関わる対応を確実に行う"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.3","事故対応","SP02.13.3.2","防犯、不正抑止等を目的としたオフィスの入退館管理、オフィス内管理の計画、施策を立案し、承認を得る"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.3","事故対応","SP02.13.3.3","オフィスの入退館管理、オフィス内管理に関する運用状況をモニタリングし、必要に応じて改善をする"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.4","危機管理対応","SP02.13.4.1","緊急事態が発生した場合に、社内外と適切な連携をとり、対応体制を速やかに設定する"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.4","危機管理対応","SP02.13.4.2","緊急事態の発生、収束において、内容を考慮し、社員への適切な告知内容と方法、タイミングを具体化し実行する"
"SP02","総務・人事・経理","SP02.13","ガバナンス（総務）＞危機管理","SP02.13.4","危機管理対応","SP02.13.4.3","緊急事態の収束に際して、関係先の特定と必要な広報内容を具体化し、承認を経て実行する"
"SP02","総務・人事・経理","SP02.14","ガバナンス（総務）＞安全管理","SP02.14.1","保険手続対応","SP02.14.1.1","社有車の登録、更新を行うとともに、保険手続きを行う"
"SP02","総務・人事・経理","SP02.14","ガバナンス（総務）＞安全管理","SP02.14.1","保険手続対応","SP02.14.1.2","団体生命保険、社屋等の保険の選定を行う"
"SP02","総務・人事・経理","SP02.14","ガバナンス（総務）＞安全管理","SP02.14.1","保険手続対応","SP02.14.1.3","生命保険等の案内を行い、取りまとめを行う"
"SP02","総務・人事・経理","SP02.14","ガバナンス（総務）＞安全管理","SP02.14.1","保険手続対応","SP02.14.1.4","団体生命保険、社屋等の保険の加入手続きを遅滞なく行う"
"SP02","総務・人事・経理","SP02.15","ガバナンス（総務）＞情報資産管理","SP02.15.1","情報資産申請管理","SP02.15.1.1","申請された情報資産登録申請および付随するリスク管理の内容の妥当性を確認し、必要に応じて差し戻しを行う"
